turbine_id,date_measure,wind_speed,vibration_level,temperature,power_output,maintenance_done,failure_within_7d,time_to_failure_days,technician_id,planned_intervention_date
28,2024-08-07,16.52,4.62,40.6,909.0,0,0,31.3,146,2024-08-13
28,2024-01-24,10.71,2.78,46.9,791.9,0,0,30.4,131,2024-02-20
19,2024-09-09,7.77,4.49,43.8,478.5,0,0,40.6,143,2024-10-01
16,2024-03-25,13.3,3.65,33.8,884.2,0,0,38.6,112,2024-04-23
42,2024-02-05,10.69,1.92,33.7,644.0,1,0,29.5,143,2024-02-24
24,2024-01-25,11.38,2.71,24.0,689.4,0,0,48.3,103,2024-02-05
41,2024-03-09,10.83,2.87,13.8,529.9,1,0,35.9,111,2024-03-18
49,2024-07-16,20.97,2.05,43.7,1086.0,0,0,44.0,126,2024-07-22
16,2024-01-28,3.04,2.03,68.2,282.4,0,0,24.9,102,2024-02-26
11,2024-10-19,10.45,4.51,63.0,633.0,1,1,1.0,143,2024-10-23
48,2024-08-08,11.99,2.02,35.2,735.6,0,0,43.4,144,2024-09-01
32,2024-04-18,8.88,4.08,46.5,432.6,0,0,27.6,127,2024-05-09
15,2024-12-26,15.6,2.56,30.4,863.7,0,0,51.7,115,2024-12-30
32,2024-08-28,15.25,2.97,31.9,1000.2,0,0,41.6,105,2024-09-24
26,2024-09-02,11.81,3.56,33.0,847.8,1,0,20.3,131,2024-09-07
46,2024-03-04,10.92,2.4,42.7,605.3,0,0,41.6,127,2024-03-09
13,2024-09-16,11.55,3.57,43.2,746.8,0,0,40.3,138,2024-10-02
50,2024-07-23,11.58,0.95,47.5,710.1,0,0,40.4,130,2024-07-26
47,2024-12-25,11.69,3.44,51.6,691.5,0,0,31.1,106,2024-12-28
10,2024-06-23,11.25,0.53,41.6,823.0,1,0,50.4,106,2024-07-12
9,2024-09-04,13.01,2.77,45.4,744.3,0,0,47.2,139,2024-10-02
27,2024-05-04,15.01,3.85,34.1,1000.0,0,0,39.2,108,2024-05-06
3,2024-01-15,7.08,3.62,31.6,455.3,0,0,43.5,147,2024-02-03
15,2024-02-16,7.8,1.7,30.0,466.5,0,0,55.0,105,2024-03-05
22,2024-11-12,5.01,1.83,51.5,410.1,1,0,24.3,137,2024-11-14
49,2024-09-26,15.47,2.31,41.6,951.1,0,0,48.5,149,2024-10-01
50,2024-05-13,13.0,3.19,26.3,772.4,0,0,48.0,122,2024-05-26
8,2024-09-11,14.02,0.97,44.4,951.6,0,0,45.6,102,2024-10-02
45,2024-01-02,6.28,2.99,32.5,476.9,1,0,29.4,144,2024-01-09
5,2024-01-14,19.14,3.31,61.6,1244.5,0,0,24.3,109,2024-01-27
38,2024-07-04,9.56,2.72,39.2,262.9,0,0,44.1,126,2024-07-19
43,2024-08-16,12.67,3.53,51.8,795.6,1,0,14.5,150,2024-09-06
45,2024-12-08,15.42,3.22,55.9,942.0,1,0,13.9,137,2024-12-16
12,2024-10-04,8.05,2.46,35.5,480.3,0,0,46.5,102,2024-10-24
45,2024-04-03,9.81,1.06,45.8,637.7,0,0,53.5,141,2024-04-28
6,2024-10-24,12.72,3.13,50.5,783.8,0,0,34.7,108,2024-11-10
26,2024-06-28,23.43,2.05,46.2,1460.0,0,0,42.1,138,2024-07-19
24,2024-10-28,13.2,2.42,48.6,770.8,0,0,35.2,131,2024-11-02
16,2024-03-04,18.43,3.48,31.7,1225.4,0,0,37.2,114,2024-03-31
2,2024-01-10,16.82,4.42,50.5,1071.7,0,0,26.1,121,2024-01-19
39,2024-01-22,13.47,2.96,40.1,851.7,0,0,39.3,106,2024-01-28
17,2024-12-27,8.04,3.55,48.5,522.1,0,0,35.7,150,2025-01-12
34,2024-01-30,16.24,1.56,54.2,1066.9,0,0,41.0,112,2024-02-11
21,2024-12-08,6.01,3.25,51.7,442.2,0,0,35.8,115,2024-12-22
19,2024-09-22,18.4,2.94,48.5,1095.2,0,0,33.0,125,2024-10-16
45,2024-02-23,12.8,4.23,51.4,847.2,0,0,22.2,134,2024-03-10
5,2024-11-11,1.4,2.46,51.9,97.9,0,0,40.3,125,2024-11-22
37,2024-02-22,10.64,2.76,60.0,791.6,0,0,28.0,125,2024-03-17
38,2024-02-22,14.62,4.06,44.7,964.8,0,0,31.1,129,2024-03-04
19,2024-07-29,11.05,2.91,46.6,613.1,0,0,40.0,143,2024-08-26
14,2024-04-15,14.86,1.89,54.3,1078.1,0,0,39.8,120,2024-05-14
1,2024-04-16,8.6,5.55,40.1,347.8,0,0,21.6,142,2024-04-30
47,2024-03-12,6.78,1.92,31.6,457.6,1,0,39.0,140,2024-04-04
48,2024-08-09,11.71,2.94,49.9,647.2,0,0,32.8,149,2024-08-30
13,2024-01-10,12.13,3.35,42.9,878.2,0,0,44.4,146,2024-02-04
2,2024-03-30,10.61,3.27,32.9,656.6,0,0,35.1,140,2024-04-13
7,2024-07-21,16.91,2.81,50.0,951.0,0,0,36.4,112,2024-08-02
4,2024-06-26,8.6,2.82,59.3,494.6,0,0,26.9,139,2024-07-05
42,2024-09-12,13.25,2.77,28.7,738.0,0,0,35.5,137,2024-09-29
45,2024-03-19,12.27,1.88,55.2,711.9,0,0,39.1,114,2024-04-06
8,2024-08-24,5.77,5.15,19.6,320.1,0,0,21.4,134,2024-09-07
38,2024-10-04,6.72,2.78,41.0,343.3,1,0,26.4,112,2024-10-14
9,2024-05-21,12.05,3.6,63.4,744.5,0,0,24.1,126,2024-06-04
19,2024-04-03,19.92,2.67,41.7,1226.8,0,0,40.5,140,2024-04-18
30,2024-07-21,14.32,2.65,45.9,779.3,0,0,35.8,109,2024-07-25
36,2024-07-30,5.1,2.54,52.6,173.2,0,0,37.8,117,2024-08-19
44,2024-02-04,0.0,1.45,27.8,24.9,0,0,50.3,140,2024-02-29
3,2024-07-25,14.93,2.84,45.7,938.5,0,0,36.8,123,2024-08-04
10,2024-02-26,11.62,2.59,45.6,755.3,0,0,45.0,148,2024-03-09
15,2024-07-26,16.57,4.17,63.6,1038.0,1,1,1.0,100,2024-07-29
16,2024-12-06,8.48,1.8,32.6,634.4,0,0,47.3,136,2024-12-23
50,2024-07-15,13.4,2.42,41.2,883.8,0,0,48.0,141,2024-07-28
39,2024-10-04,15.38,2.1,35.7,1137.5,0,0,42.5,146,2024-10-29
17,2024-04-23,10.21,4.44,34.7,860.7,1,0,25.4,107,2024-05-20
49,2024-12-02,10.3,2.13,56.3,477.1,1,0,18.3,150,2024-12-25
25,2024-10-23,12.1,3.56,45.3,550.3,0,0,37.9,120,2024-10-30
26,2024-11-30,14.17,3.97,39.4,849.7,0,0,39.7,117,2024-12-06
22,2024-09-27,11.94,2.85,39.8,756.9,0,0,42.3,118,2024-10-12
8,2024-08-25,15.9,1.62,39.4,947.7,0,0,48.3,132,2024-09-12
47,2024-07-10,10.15,1.64,40.3,665.4,1,0,34.8,133,2024-07-11
1,2024-12-04,6.69,3.86,32.4,379.6,1,0,24.7,124,2024-12-19
9,2024-11-05,19.91,1.74,42.4,1139.0,0,0,43.7,103,2024-11-08
12,2024-06-01,9.58,3.39,41.4,531.5,1,0,18.7,150,2024-06-09
14,2024-02-01,9.73,3.11,37.4,567.6,0,0,47.3,111,2024-02-12
7,2024-01-02,11.74,3.38,46.6,771.7,0,0,31.6,104,2024-01-04
1,2024-03-26,12.27,3.47,47.4,697.2,0,0,34.7,130,2024-04-03
34,2024-01-23,10.45,2.07,39.4,604.1,0,0,46.8,121,2024-02-11
49,2024-03-18,11.93,2.02,43.6,761.4,1,0,29.4,131,2024-04-16
7,2024-02-09,11.84,3.71,66.6,694.6,0,0,22.2,144,2024-03-03
15,2024-12-24,12.7,2.37,66.2,851.3,0,0,24.5,104,2025-01-02
26,2024-02-04,2.57,0.25,34.5,80.6,0,0,57.1,114,2024-03-03
47,2024-08-16,19.52,3.65,35.9,1080.5,0,0,37.0,126,2024-08-29
35,2024-05-08,11.41,1.96,34.4,709.0,0,0,46.2,140,2024-05-19
39,2024-03-04,14.32,3.47,55.6,891.7,0,0,24.1,130,2024-03-29
30,2024-09-12,6.49,4.39,41.0,320.1,1,0,15.8,119,2024-09-24
21,2024-12-20,10.12,3.02,47.4,714.4,0,0,42.6,131,2025-01-11
10,2024-10-15,9.31,4.0,65.0,712.6,0,0,18.9,149,2024-10-20
44,2024-12-21,17.88,3.15,44.9,1022.5,0,0,35.8,124,2024-12-31
41,2024-08-03,9.66,4.59,52.1,698.4,0,0,26.8,145,2024-09-01
2,2024-09-02,15.03,1.94,50.2,711.4,0,0,33.9,139,2024-09-10
36,2024-02-23,9.4,2.99,39.1,650.0,0,0,47.6,115,2024-03-19
5,2024-11-07,10.19,3.67,55.6,542.8,0,0,30.7,112,2024-11-21
37,2024-09-29,11.02,2.81,36.5,739.2,1,0,37.1,139,2024-10-27
42,2024-04-02,17.14,4.15,58.4,951.2,1,0,9.4,110,2024-04-15
7,2024-05-09,4.44,2.57,39.1,261.0,0,0,46.3,117,2024-05-24
22,2024-08-10,6.74,5.07,40.2,339.4,1,0,19.6,112,2024-08-22
7,2024-01-05,4.21,5.12,34.1,235.5,1,0,11.8,130,2024-01-12
29,2024-10-25,7.65,3.28,35.8,605.4,0,0,38.7,115,2024-11-19
47,2024-04-12,8.75,3.55,40.7,516.6,0,0,37.8,133,2024-04-29
5,2024-01-28,5.54,4.19,20.7,501.3,0,0,40.3,147,2024-02-12
20,2024-04-30,9.06,1.81,42.7,512.9,0,0,43.6,142,2024-05-11
49,2024-11-01,3.94,1.69,39.9,355.8,0,0,46.0,148,2024-11-24
16,2024-04-10,7.93,4.26,52.9,345.6,0,0,25.1,101,2024-04-21
7,2024-07-15,16.8,3.27,49.2,985.2,0,0,35.8,123,2024-07-22
25,2024-10-23,13.61,2.77,37.9,774.0,0,0,40.5,111,2024-10-26
26,2024-01-13,12.75,3.01,40.4,888.0,0,0,44.3,146,2024-02-08
34,2024-10-04,7.99,0.61,42.7,494.2,0,0,59.7,136,2024-10-07
16,2024-04-15,5.86,2.81,59.9,184.3,0,0,32.1,116,2024-05-10
48,2024-09-10,7.44,2.25,36.8,341.8,0,0,47.9,128,2024-09-21
27,2024-03-09,11.83,3.92,37.8,628.6,0,0,36.1,130,2024-03-10
15,2024-02-20,15.47,4.0,33.7,1003.1,0,0,43.0,125,2024-03-18
49,2024-10-14,15.61,3.58,30.2,1001.0,0,0,38.6,124,2024-11-05
47,2024-10-21,14.52,3.4,48.1,847.3,0,0,36.9,102,2024-11-11
25,2024-12-24,9.05,1.5,47.0,499.1,0,0,53.2,123,2025-01-09
2,2024-09-04,12.1,3.59,57.8,783.2,0,0,27.5,117,2024-09-27
30,2024-06-19,10.71,3.63,55.4,552.5,1,1,6.9,141,2024-06-23
28,2024-03-12,11.2,4.25,69.0,708.3,1,1,1.0,144,2024-03-19
8,2024-04-17,20.15,5.12,44.3,1238.7,0,0,24.7,138,2024-05-03
32,2024-08-24,4.95,1.31,42.4,275.2,0,0,53.1,101,2024-09-15
43,2024-05-06,11.06,2.61,32.0,695.5,0,0,46.1,142,2024-05-24
6,2024-06-25,16.85,2.26,52.0,1019.0,0,0,45.7,120,2024-07-07
37,2024-03-02,6.14,3.17,46.2,408.0,0,0,37.8,121,2024-03-22
8,2024-06-09,9.43,3.01,51.5,458.8,0,0,31.4,148,2024-06-11
38,2024-03-27,9.88,2.77,33.6,642.2,0,0,38.9,144,2024-04-11
21,2024-02-10,11.11,4.03,48.5,748.5,0,0,33.7,102,2024-02-22
1,2024-02-18,5.62,1.9,47.1,362.6,0,0,42.9,118,2024-03-04
49,2024-07-08,14.38,1.96,46.4,911.0,0,0,37.1,138,2024-07-12
9,2024-05-13,14.67,1.98,38.2,871.1,0,0,48.2,127,2024-06-09
30,2024-02-06,14.03,2.64,56.9,913.3,0,0,26.7,113,2024-03-02
10,2024-07-06,8.52,1.77,65.5,516.3,0,0,27.3,126,2024-08-03
47,2024-02-29,12.35,2.95,33.9,648.9,0,0,42.3,144,2024-03-25
37,2024-01-06,8.4,2.83,52.2,569.8,0,0,29.6,111,2024-01-26
41,2024-02-18,10.67,2.21,16.2,509.4,0,0,44.8,138,2024-02-27
22,2024-06-12,20.61,3.87,51.7,1259.5,0,0,24.4,137,2024-06-16
24,2024-12-14,12.38,2.94,26.3,712.2,0,0,39.5,145,2025-01-01
32,2024-03-29,7.25,4.06,39.8,399.1,0,0,31.6,115,2024-04-26
40,2024-04-13,12.72,2.8,31.9,777.0,0,0,41.2,111,2024-04-24
43,2024-03-29,6.59,2.98,42.8,338.8,0,0,36.3,127,2024-04-27
1,2024-05-09,7.2,2.44,53.4,473.2,0,0,37.0,127,2024-05-14
34,2024-09-18,7.84,2.99,26.4,474.7,0,0,42.8,120,2024-09-27
6,2024-04-27,10.22,3.71,41.4,564.0,1,0,26.4,139,2024-05-16
15,2024-08-28,15.75,2.59,39.9,1051.9,0,0,52.0,140,2024-09-12
42,2024-11-23,14.31,3.52,60.8,875.2,0,0,25.0,112,2024-12-16
13,2024-12-11,14.09,2.19,49.3,896.0,0,0,41.2,140,2024-12-22
40,2024-07-24,7.6,3.76,33.2,569.6,0,0,40.4,111,2024-08-16
24,2024-09-17,9.83,2.42,40.3,702.1,1,0,32.1,120,2024-09-26
12,2024-12-01,13.09,3.85,60.6,831.7,1,1,5.6,101,2024-12-06
17,2024-10-14,9.49,3.06,52.1,545.0,0,0,31.8,117,2024-10-31
27,2024-04-19,10.89,4.52,35.8,538.8,1,0,13.8,148,2024-05-04
39,2024-02-18,13.77,1.85,42.3,842.5,0,0,50.4,122,2024-03-06
31,2024-02-11,10.6,1.52,42.6,723.9,0,0,48.6,136,2024-02-12
47,2024-11-17,12.9,2.38,39.6,802.6,0,0,51.5,105,2024-11-29
44,2024-07-22,18.37,1.62,27.9,826.7,0,0,54.0,132,2024-07-25
38,2024-04-18,11.31,1.62,38.2,748.4,0,0,47.8,118,2024-05-12
31,2024-05-06,16.72,3.62,58.9,1077.6,0,0,28.1,137,2024-05-09
15,2024-04-12,14.24,3.0,41.2,830.2,0,0,30.8,147,2024-05-10
21,2024-10-19,6.13,2.52,44.0,446.9,1,0,34.4,127,2024-10-21
6,2024-08-11,7.59,2.61,46.4,505.7,0,0,33.8,105,2024-08-29
19,2024-11-16,8.67,2.4,67.2,465.1,0,0,25.8,124,2024-11-26
47,2024-04-20,8.58,4.65,45.1,616.5,1,0,14.7,106,2024-04-24
22,2024-06-21,11.64,2.26,55.9,596.9,0,0,38.2,122,2024-07-02
6,2024-02-14,14.46,1.68,39.0,862.9,0,0,48.6,103,2024-02-16
33,2024-12-20,17.02,3.8,42.4,1008.7,0,0,26.7,132,2025-01-10
49,2024-07-05,13.23,2.78,45.1,727.9,0,0,37.9,115,2024-07-31
44,2024-07-20,10.22,5.04,37.3,637.3,0,0,28.9,110,2024-07-30
14,2024-05-30,3.67,2.47,43.0,325.1,0,0,34.6,100,2024-06-12
23,2024-04-08,12.28,3.85,53.9,836.8,0,0,26.0,145,2024-04-13
27,2024-12-12,12.1,4.08,37.0,784.1,0,0,31.2,142,2024-12-26
13,2024-06-27,12.73,2.48,45.0,628.2,1,0,28.7,141,2024-07-25
14,2024-09-03,20.42,2.26,52.1,1118.6,1,0,20.8,102,2024-09-19
12,2024-01-14,16.96,3.74,36.8,1031.0,0,0,45.4,117,2024-02-09
50,2024-04-10,15.14,3.57,56.0,905.7,1,0,9.8,149,2024-05-03
38,2024-10-20,8.15,1.59,45.7,449.3,1,0,32.6,129,2024-10-24
43,2024-02-02,9.95,1.87,43.3,749.3,1,0,30.2,106,2024-02-04
41,2024-02-07,11.62,0.46,24.9,705.7,0,0,50.7,107,2024-02-18
48,2024-10-22,8.9,3.6,41.3,577.3,0,0,36.6,113,2024-11-19
6,2024-04-22,14.0,2.74,48.7,919.1,0,0,39.6,149,2024-04-27
45,2024-04-09,13.43,2.84,62.5,810.1,1,0,12.4,108,2024-04-11
4,2024-07-25,7.65,1.31,50.7,666.1,0,0,42.4,146,2024-08-22
24,2024-03-12,16.79,1.9,56.3,932.0,1,0,14.8,134,2024-03-18
30,2024-01-16,12.41,2.52,32.9,696.1,0,0,47.4,147,2024-01-27
18,2024-01-02,5.08,2.33,43.7,229.6,0,0,44.7,142,2024-01-25
8,2024-01-29,11.79,3.12,57.2,832.7,0,0,30.9,116,2024-02-01
10,2024-02-27,13.12,3.58,36.1,851.7,1,0,22.4,142,2024-03-03
42,2024-09-11,15.89,5.27,54.7,909.9,0,0,9.9,108,2024-10-03
16,2024-04-18,10.65,2.98,52.3,569.9,0,0,34.4,114,2024-04-19
16,2024-01-27,15.31,4.12,47.7,1029.5,1,0,14.1,110,2024-02-17
47,2024-01-06,12.75,2.17,41.7,793.8,0,0,51.2,106,2024-01-22
8,2024-06-23,6.74,1.33,35.1,517.2,0,0,52.2,104,2024-06-30
46,2024-11-02,6.34,2.65,62.8,375.5,0,0,25.7,109,2024-11-20
47,2024-05-03,16.49,1.4,51.3,1030.3,0,0,44.2,106,2024-05-13
30,2024-01-24,16.78,3.01,48.4,1031.1,0,0,32.8,119,2024-02-21
9,2024-03-24,13.29,2.22,40.9,747.6,0,0,43.4,103,2024-04-06
8,2024-07-01,17.98,1.05,45.4,1067.4,0,0,49.0,103,2024-07-23
15,2024-03-09,16.23,4.74,46.6,878.8,0,0,22.6,150,2024-03-17
29,2024-12-23,14.73,2.46,49.0,923.6,0,0,37.1,104,2025-01-17
8,2024-10-05,8.35,1.36,52.3,562.2,0,0,49.7,103,2024-10-14
23,2024-05-05,18.93,3.9,37.2,1214.8,0,0,40.8,101,2024-05-20
6,2024-12-13,14.15,2.27,30.3,902.0,0,0,47.6,106,2025-01-06
28,2024-04-28,10.46,4.09,45.8,617.1,1,0,22.0,126,2024-05-25
2,2024-02-21,9.33,2.27,27.5,683.8,1,0,28.1,142,2024-03-14
36,2024-12-08,13.03,2.46,41.8,853.0,0,0,53.8,137,2024-12-28
3,2024-12-16,5.32,3.34,39.9,430.0,0,0,38.1,129,2025-01-06
10,2024-04-24,14.8,3.59,49.9,1004.0,0,0,38.5,104,2024-05-06
9,2024-08-05,8.19,3.77,64.8,481.1,0,0,25.5,139,2024-08-25
42,2024-03-04,13.48,2.91,25.6,840.0,0,0,35.5,101,2024-03-21
3,2024-08-22,9.91,3.53,67.7,656.8,0,0,22.5,132,2024-09-07
22,2024-09-08,10.94,3.75,42.7,564.6,0,0,34.3,120,2024-09-18
30,2024-09-16,8.97,3.2,48.5,448.2,0,0,31.7,144,2024-09-27
26,2024-07-26,11.36,2.86,30.9,577.4,0,0,45.0,115,2024-07-30
35,2024-09-14,19.56,1.55,55.0,1164.8,0,0,34.7,132,2024-10-05
41,2024-07-21,17.54,3.6,45.4,1025.7,0,0,36.1,122,2024-07-22
20,2024-10-26,13.42,3.04,44.4,690.2,0,0,34.5,126,2024-10-30
42,2024-03-06,11.9,2.59,25.6,725.9,0,0,45.2,147,2024-03-15
16,2024-06-25,15.38,4.28,45.7,915.0,0,0,35.1,136,2024-06-30
50,2024-05-31,16.52,1.57,53.5,1085.8,0,0,41.3,121,2024-06-22
26,2024-07-13,8.68,4.64,42.6,681.9,0,0,28.6,122,2024-07-17
37,2024-02-21,11.69,2.98,56.7,737.9,0,0,30.9,135,2024-03-06
44,2024-04-28,4.71,3.32,56.3,227.0,0,0,21.4,117,2024-05-20
40,2024-12-14,16.49,2.6,38.6,1041.3,1,0,26.0,108,2025-01-01
43,2024-02-08,20.26,1.33,61.0,1216.4,0,0,33.5,123,2024-02-26
27,2024-08-19,12.32,2.86,45.5,720.0,0,0,41.6,103,2024-08-29
3,2024-08-30,3.5,3.33,45.5,141.1,0,0,37.2,108,2024-09-13
25,2024-06-22,14.44,3.68,46.0,829.0,1,0,20.3,121,2024-07-15
10,2024-01-13,8.38,2.8,45.7,488.8,1,0,23.5,140,2024-01-27
45,2024-01-13,9.35,0.81,18.7,625.1,0,0,52.0,139,2024-02-03
12,2024-04-10,14.51,1.46,43.1,911.3,0,0,54.7,113,2024-05-04
12,2024-02-07,13.02,5.05,31.4,927.1,0,0,26.9,121,2024-02-15
13,2024-02-04,10.05,1.91,61.3,656.8,1,0,18.2,107,2024-02-08
33,2024-02-28,9.4,4.43,60.9,598.0,0,0,16.3,138,2024-03-13
29,2024-03-10,12.5,2.07,53.5,725.7,1,0,24.0,112,2024-03-22
48,2024-11-02,10.36,2.82,42.6,538.7,0,0,38.6,140,2024-11-07
21,2024-08-21,7.56,3.63,34.9,408.2,0,0,42.5,142,2024-09-13
15,2024-01-12,10.67,2.18,38.4,584.2,0,0,52.4,135,2024-01-31
3,2024-08-17,13.36,4.59,64.4,596.6,0,0,16.9,116,2024-09-06
1,2024-02-19,11.29,3.08,38.1,596.6,0,0,42.2,148,2024-03-11
19,2024-06-02,6.35,3.46,21.4,508.9,0,0,37.5,134,2024-06-15
47,2024-01-14,15.96,2.73,55.3,986.9,0,0,42.7,132,2024-01-29
27,2024-02-02,1.04,3.66,60.0,32.6,0,0,18.1,143,2024-02-09
45,2024-02-18,10.21,4.58,61.6,644.8,1,1,3.8,144,2024-03-11
6,2024-06-07,9.52,2.87,55.4,414.9,1,0,16.8,103,2024-07-05
5,2024-06-18,12.59,4.73,57.0,778.1,1,1,2.8,144,2024-07-14
42,2024-05-08,14.25,2.39,45.5,957.0,0,0,42.0,139,2024-05-20
6,2024-08-14,16.51,3.76,24.2,980.7,0,0,35.4,110,2024-08-16
3,2024-09-19,9.15,3.49,45.3,407.3,1,0,21.6,115,2024-10-15
21,2024-09-22,14.35,1.93,51.2,827.7,0,0,40.7,138,2024-10-09
47,2024-07-30,12.78,3.21,43.6,869.3,1,0,33.5,111,2024-08-22
35,2024-07-18,5.15,3.01,43.2,329.9,0,0,43.7,123,2024-07-27
5,2024-06-28,19.6,2.15,35.4,1062.7,0,0,49.2,135,2024-07-23
42,2024-03-27,6.24,3.36,35.0,564.1,0,0,42.2,133,2024-04-21
43,2024-06-26,13.68,3.15,63.4,720.4,0,0,29.8,146,2024-06-27
41,2024-01-04,13.56,2.93,63.7,794.2,0,0,19.6,105,2024-01-21
46,2024-12-18,13.1,2.93,45.0,703.2,0,0,37.7,115,2025-01-01
12,2024-05-15,10.02,2.91,47.8,518.4,1,0,13.7,150,2024-06-04
49,2024-10-03,15.31,2.63,35.2,882.4,0,0,46.4,129,2024-10-11
17,2024-12-15,5.76,3.14,51.4,396.4,0,0,35.4,112,2024-12-18
41,2024-06-30,11.74,2.36,62.6,807.4,0,0,23.8,114,2024-07-08
29,2024-11-10,9.74,5.66,29.7,553.8,0,0,31.8,117,2024-11-26
39,2024-06-23,9.29,1.59,49.6,476.6,0,0,39.9,128,2024-07-01
32,2024-02-18,13.71,2.42,50.4,861.2,1,0,20.8,114,2024-03-03
33,2024-01-10,16.31,2.49,50.3,1019.2,0,0,37.3,131,2024-01-22
31,2024-02-19,10.63,5.04,61.4,656.8,1,1,4.0,122,2024-03-11
39,2024-12-10,15.12,1.68,65.4,929.4,1,0,11.2,131,2024-12-22
37,2024-06-22,12.2,3.43,42.7,722.9,0,0,38.5,107,2024-06-27
7,2024-04-26,8.43,3.25,51.7,513.6,0,0,34.2,131,2024-05-15
42,2024-06-11,10.97,3.33,45.8,643.6,0,0,37.6,147,2024-06-18
27,2024-04-03,10.8,4.24,38.7,733.7,0,0,37.0,106,2024-04-12
17,2024-11-13,9.21,4.22,47.7,731.1,0,0,31.6,116,2024-12-04
26,2024-12-30,13.71,2.55,51.7,837.2,0,0,33.1,135,2025-01-07
49,2024-01-31,12.94,3.19,47.2,775.8,0,0,41.9,131,2024-02-02
43,2024-09-19,5.64,1.14,36.2,358.7,0,0,52.7,134,2024-09-30
42,2024-05-02,5.39,3.1,40.4,271.0,0,0,40.1,128,2024-05-14
24,2024-01-18,13.7,2.21,40.4,883.1,1,0,36.8,134,2024-02-07
40,2024-12-02,8.74,2.81,36.6,559.6,0,0,40.6,131,2024-12-23
20,2024-01-23,13.21,1.31,48.1,758.9,0,0,46.9,103,2024-01-24
35,2024-03-16,15.12,3.4,49.2,979.6,1,0,14.3,138,2024-04-07
32,2024-01-10,6.92,1.3,54.8,416.5,0,0,50.4,122,2024-02-01
13,2024-06-21,6.35,3.15,36.4,303.6,0,0,50.3,102,2024-06-27
14,2024-08-06,18.7,1.77,39.2,1150.0,0,0,48.9,120,2024-08-16
4,2024-04-27,13.41,2.15,60.5,823.3,0,0,32.7,122,2024-05-20
7,2024-01-27,10.32,4.15,43.4,696.2,0,0,32.4,104,2024-02-13
22,2024-02-12,8.26,3.59,45.3,562.4,0,0,32.8,150,2024-02-22
24,2024-12-06,9.96,4.15,43.2,588.8,0,0,33.0,111,2024-12-29
9,2024-10-21,7.24,4.56,56.3,396.5,0,0,19.4,116,2024-11-09
21,2024-12-07,15.53,2.23,56.7,932.2,0,0,27.2,122,2024-12-22
31,2024-07-12,8.89,4.5,56.1,562.6,0,0,21.2,142,2024-07-13
12,2024-07-18,16.37,1.53,45.3,1021.1,0,0,46.4,137,2024-08-06
17,2024-10-13,10.4,3.75,36.3,648.0,0,0,38.8,139,2024-10-19
19,2024-08-13,7.83,2.51,64.3,462.3,1,0,10.2,112,2024-09-09
26,2024-06-08,10.29,2.07,53.6,697.4,1,0,20.3,143,2024-06-14
19,2024-04-16,1.5,3.61,40.4,36.3,0,0,41.5,142,2024-04-17
37,2024-06-26,11.52,3.94,59.2,889.4,0,0,23.1,123,2024-07-07
17,2024-01-24,11.32,3.92,39.6,740.2,0,0,42.1,127,2024-02-04
22,2024-03-11,15.3,3.21,59.1,827.7,0,0,27.4,101,2024-03-22
19,2024-09-26,4.45,3.13,59.8,282.1,0,0,24.6,138,2024-10-23
10,2024-11-12,16.65,3.53,35.8,1060.7,0,0,41.3,149,2024-11-20
35,2024-02-07,15.28,3.3,50.8,889.0,0,0,23.6,124,2024-03-03
12,2024-02-05,17.01,3.54,52.8,900.9,0,0,36.9,127,2024-02-10
15,2024-02-01,11.79,3.2,71.1,624.2,0,0,17.0,125,2024-02-19
40,2024-10-15,16.06,3.84,37.6,1006.7,0,0,45.7,104,2024-10-19
48,2024-04-23,6.12,1.37,59.3,226.5,0,0,32.8,131,2024-04-30
34,2024-04-29,14.85,2.87,45.2,775.2,0,0,34.2,136,2024-05-04
46,2024-01-05,8.92,1.62,32.6,577.9,0,0,51.8,147,2024-01-15
43,2024-12-20,5.39,3.28,43.8,305.9,1,0,23.7,147,2025-01-03
25,2024-06-07,7.5,4.64,45.0,394.5,0,0,29.5,125,2024-07-02
39,2024-10-18,12.02,2.53,34.4,681.7,0,0,45.6,148,2024-11-09
17,2024-09-15,8.7,3.13,48.1,404.5,0,0,32.2,126,2024-10-06
24,2024-02-21,13.5,3.76,54.6,849.0,0,0,19.9,132,2024-03-07
27,2024-10-19,4.77,0.93,47.4,221.5,0,0,49.6,130,2024-10-28
49,2024-07-19,3.49,2.48,39.6,166.6,0,0,40.0,150,2024-07-28
43,2024-08-08,17.49,3.36,43.5,1077.1,0,0,31.5,137,2024-08-12
25,2024-03-14,15.62,0.1,45.0,916.4,0,0,53.9,106,2024-04-03
33,2024-11-05,7.8,2.02,47.2,411.8,0,0,43.8,103,2024-11-28
11,2024-12-06,11.99,4.1,56.1,560.1,0,0,30.5,120,2024-12-22
41,2024-05-28,16.08,4.0,47.7,994.1,0,0,33.7,126,2024-06-14
28,2024-02-03,13.68,3.37,31.0,826.9,0,0,45.5,134,2024-02-14
27,2024-11-05,12.59,3.88,39.4,714.2,1,0,24.3,124,2024-12-03
39,2024-11-19,16.38,3.22,46.7,899.8,0,0,36.8,126,2024-12-15
32,2024-07-03,9.08,3.56,56.2,545.7,0,0,35.7,147,2024-07-15
4,2024-07-30,12.12,2.68,58.0,765.9,1,0,9.2,117,2024-08-21
